transaction_id,timestamp,intrbk_sttlm_amt,debtor_name,debtor_country,debtor_city,debtor_postcode,creditor_name,creditor_country,creditor_city,creditor_postcode,distance_km,is_international,debtor_blacklisted,creditor_blacklisted,extreme_amount,amount_high,amount_low,postal_incoherence,sector,is_fraud
TXN_001677,2024-01-05 19:06:19.506829,502548,ACIMA,MA,Rabat,10200,SUSPECT COMPANY,KP,Istanbul,22762,7301,1,0,1,1,1,0,0,DISTRIBUTION,1
TXN_007572,2025-01-29 19:06:19.420901,63348,ACIMA,MA,Tanger,90000,BANQUE POPULAIRE,MA,Marrakech,40200,344,0,0,0,0,0,0,0,DISTRIBUTION,0
TXN_003909,2024-12-07 19:06:19.365969,1014561,COSUMAR,MA,Tétouan,93000,BMCI,MA,Oujda,60000,275,0,0,0,0,0,0,0,INDUSTRIEL,0
TXN_004028,2023-10-24 19:06:19.366974,1440322,OCP SA,MA,Kenitra,14100,New_TRADING_FR,FR,New York,50146,2532,1,0,0,0,0,0,0,INDUSTRIEL,0
TXN_003931,2023-12-25 03:06:19.365969,6691756,SOMITEX,MA,Tanger,90100,SUSPECT COMPANY,IR,Panama City,50940,2940,1,0,1,1,1,0,1,TEXTILE,1
TXN_002332,2024-08-02 19:06:19.346438,55015,BARID AL MAGHRIB,MA,Kenitra,14100,TEXMAROC,MA,Kenitra,14000,10,0,0,0,0,0,0,0,SERVICES,0
TXN_007302,2024-11-26 19:06:19.417898,108619,AUCHAN MAROC,MA,Fès,30100,MANATEX,MA,Kenitra,14100,628,0,0,0,0,0,0,0,DISTRIBUTION,0
TXN_002262,2025-05-21 19:06:19.345934,51541,BARID AL MAGHRIB,MA,Oujda,60000,ARAB BANK MAROC,MA,Agadir,80000,253,0,0,0,0,0,0,0,SERVICES,0
TXN_001260,2024-10-22 19:06:19.496100,1864273,METRO MAROC,MA,Fès,30100,AFRICA IMPORT EXPORT,NG,Panama City,60875,2216,1,0,1,1,1,0,0,DISTRIBUTION,1
TXN_005781,2024-09-19 19:06:19.396007,38997,MARJANE HOLDING,MA,Marrakech,40200,CIH BANK,MA,Tanger,90100,280,0,0,0,0,0,0,0,DISTRIBUTION,0
TXN_002595,2023-09-12 19:06:19.349951,3202077,SAFIEC,MA,Meknès,50100,AUCHAN MAROC,MA,Tanger,90100,343,0,0,0,0,0,0,0,INDUSTRIEL,0
TXN_007200,2024-09-16 19:06:19.416900,3111029,MANAGEM,MA,Tanger,90200,CREDIT DU MAROC,MA,Fès,30000,183,0,0,0,0,0,0,0,INDUSTRIEL,0
TXN_003593,2023-10-20 19:06:19.362464,70641,TEXMAROC,MA,Meknès,50100,MAROC TELECOM,MA,Tétouan,93100,406,0,0,0,0,0,0,0,TEXTILE,0
TXN_005216,2024-03-13 19:06:19.383489,2949759,SAFIEC,MA,Fès,30200,Frankfurt_TRADING_FR,FR,Frankfurt,38120,2117,1,0,0,0,0,0,0,INDUSTRIEL,0
TXN_001030,2024-02-05 19:06:19.317896,60672,METRO MAROC,MA,Marrakech,40200,London_TRADING_US,US,London,54861,9069,1,0,0,0,0,0,0,DISTRIBUTION,0
TXN_007433,2024-05-20 19:06:19.418902,63371,COTEF MAROC,MA,Agadir,80200,Madrid_TRADING_ES,ES,Madrid,53322,9114,1,0,0,0,0,0,0,TEXTILE,0
TXN_007877,2024-12-12 19:06:19.424901,27854,ORANGE MAROC,MA,Tanger,90200,CREDIT DU MAROC,MA,Fès,30100,213,0,0,0,0,0,0,0,SERVICES,0
TXN_000823,2024-11-25 02:06:19.490359,3052,STAFIL,MA,Oujda,60100,SIBERIAN MINERALS,RU,Lima,92705,1520,1,0,1,1,0,1,0,TEXTILE,1
TXN_000236,2025-03-18 03:06:19.481596,1170,CIMAR,MA,Oujda,60100,SUSPECT COMPANY,SD,Dubai,66915,9877,1,0,1,1,0,1,0,INDUSTRIEL,1
TXN_005733,2023-11-24 19:06:19.395007,57174,SOMITEX,MA,Meknès,50000,STAFIL,MA,Kenitra,14000,321,0,0,0,0,0,0,0,TEXTILE,0
TXN_005378,2023-10-21 19:06:19.387001,62955,ONEE,MA,Rabat,10200,CREDIT DU MAROC,MA,Tétouan,93000,920,0,0,0,0,0,0,0,SERVICES,0
TXN_007762,2024-08-13 19:06:19.422902,142690,DELTA INDUSTRIE,MA,Casablanca,20400,DELTA INDUSTRIE,MA,Tanger,90200,453,0,0,0,0,0,0,0,TEXTILE,0
TXN_001755,2024-07-09 19:06:19.338933,208236,STAFIL,MA,Rabat,10100,MANAGEM,MA,Fès,30000,343,0,0,0,0,0,0,0,TEXTILE,0
TXN_007355,2023-09-08 19:06:19.418902,185015,COTEF MAROC,MA,Marrakech,40000,CIH BANK,MA,Casablanca,20300,329,0,0,0,0,0,0,0,TEXTILE,0
TXN_004161,2023-11-02 19:06:19.368978,2554105,SAFIEC,MA,Fès,30100,MANAGEM,MA,Marrakech,40000,271,0,0,0,0,0,0,0,INDUSTRIEL,0
TXN_000231,2025-07-05 19:06:19.308380,110441,SOMITEX,MA,Marrakech,40000,OCP SA,MA,Marrakech,40000,137,0,0,0,0,0,0,0,TEXTILE,0
TXN_000104,2025-02-14 19:06:19.479393,680508,MARJANE HOLDING,MA,Tétouan,93000,SUSPECT COMPANY,SD,Panama City,27864,4144,1,0,1,1,1,0,0,DISTRIBUTION,1
TXN_000110,2024-03-25 19:06:19.306374,79474,METRO MAROC,MA,Fès,30200,CARREFOUR MAROC,MA,Meknès,50000,416,0,0,0,0,0,0,0,DISTRIBUTION,0
TXN_005457,2025-06-01 19:06:19.389006,10311,LYDEC,MA,Oujda,60000,CREDIT DU MAROC,MA,Oujda,60100,128,0,0,0,0,0,0,0,SERVICES,0
TXN_006708,2024-01-10 19:06:19.409036,168580,CARREFOUR MAROC,MA,Tanger,90100,ONEE,MA,Fès,30200,291,0,0,0,0,0,0,0,DISTRIBUTION,0
TXN_002514,2024-12-02 19:06:19.348947,43673,ONEE,MA,Meknès,50100,METRO MAROC,MA,Marrakech,40000,497,0,0,0,0,0,0,0,SERVICES,0
TXN_005961,2024-04-03 19:06:19.399524,1250411,MANAGEM,MA,Oujda,60000,SOCIETE GENERALE MAROC,MA,Tétouan,93000,395,0,0,0,0,0,0,0,INDUSTRIEL,0
TXN_004279,2025-09-05 19:06:19.369978,32996,METRO MAROC,MA,Kenitra,14100,London_TRADING_US,US,London,64342,8618,1,0,0,0,0,0,0,DISTRIBUTION,0
TXN_004720,2024-06-04 19:06:19.375978,9040,LYDEC,MA,Tétouan,93000,SOCIETE GENERALE MAROC,MA,Fès,30200,700,0,0,0,0,0,0,0,SERVICES,0
TXN_002917,2025-06-17 19:06:19.353951,18969,ACIMA,MA,Tétouan,93100,ARAB BANK MAROC,MA,Meknès,50000,384,0,0,0,0,0,0,0,DISTRIBUTION,0
TXN_001390,2025-03-12 19:06:19.498210,82,LABEL VIE,MA,Kenitra,14000,HANOI TEXTILE,VN,Karachi,73648,7081,1,0,1,1,0,1,0,DISTRIBUTION,1
TXN_002992,2023-10-25 19:06:19.354955,158637,MANATEX,MA,Marrakech,40200,CREDIT DU MAROC,MA,Marrakech,40100,184,0,0,0,0,0,0,0,TEXTILE,0
TXN_002317,2023-09-12 19:06:19.346438,187286,MANATEX,MA,Meknès,50000,TEXMAROC,MA,Kenitra,14100,306,0,0,0,0,0,0,0,TEXTILE,0
TXN_004847,2025-01-07 19:06:19.377485,36821,MAROC TELECOM,MA,Casablanca,20200,LABEL VIE,MA,Agadir,80200,561,0,0,0,0,0,0,0,SERVICES,0
TXN_004292,2024-01-07 19:06:19.370977,62206,MAROC TELECOM,MA,Tétouan,93000,Frankfurt_TRADING_GB,GB,Frankfurt,56794,7579,1,0,0,0,0,0,0,SERVICES,0
TXN_006991,2025-07-17 19:06:19.414387,2425161,CIMAR,MA,Agadir,80200,CREDIT AGRICOLE MAROC,MA,Tétouan,93000,580,0,0,0,0,0,0,0,INDUSTRIEL,0
TXN_001515,2024-12-05 19:06:19.335924,115555,TEXMAROC,MA,Casablanca,20000,BANK AL MAGHRIB,MA,Tanger,90200,468,0,0,0,0,0,0,0,TEXTILE,0
TXN_000216,2024-01-26 19:06:19.307374,84899,MANATEX,MA,Fès,30000,DELTA INDUSTRIE,MA,Oujda,60000,567,0,0,0,0,0,0,0,TEXTILE,0
TXN_001213,2025-03-07 19:06:19.494591,736243,MARJANE HOLDING,MA,Casablanca,20400,SAIGON EXPORTS,VN,Dubai,78594,3219,1,0,1,1,1,0,0,DISTRIBUTION,1
TXN_001061,2024-07-19 04:06:19.493591,40045,SAFIEC,MA,Rabat,10000,SUSPECT COMPANY,SY,Istanbul,98199,5869,1,0,1,1,0,1,0,INDUSTRIEL,1
TXN_000417,2024-08-19 03:06:19.484596,230396,ORANGE MAROC,MA,Rabat,10200,BLACK SEA TRADING,UA,Karachi,71711,5378,1,0,1,1,1,0,1,SERVICES,1
TXN_002263,2025-04-14 19:06:19.345934,61000,MAROC TELECOM,MA,Rabat,10100,SOCIETE GENERALE MAROC,MA,Agadir,80000,436,0,0,0,0,0,0,0,SERVICES,0
TXN_005326,2024-02-19 19:06:19.385994,103879,CARREFOUR MAROC,MA,Rabat,10000,ARAB BANK MAROC,MA,Oujda,60100,782,0,0,0,0,0,0,0,DISTRIBUTION,0
TXN_006840,2024-01-03 19:06:19.412035,1524207,LESIEUR CRISTAL,MA,Meknès,50100,BANK AL MAGHRIB,MA,Fès,30200,488,0,0,0,0,0,0,0,INDUSTRIEL,0
TXN_000498,2025-05-20 19:06:19.484596,66690944,SAFIEC,MA,Marrakech,40100,UNREGISTERED TRADER,MA,Tétouan,93100,793,0,0,0,1,1,0,0,INDUSTRIEL,1
TXN_006010,2024-12-17 19:06:19.400523,165324,MARJANE HOLDING,MA,Tétouan,93000,CIH BANK,MA,Tétouan,93100,183,0,0,0,0,0,0,0,DISTRIBUTION,0
TXN_000893,2024-10-17 19:06:19.316896,7456,REDAL,MA,Tanger,90000,STAFIL,MA,Agadir,80200,275,0,0,0,0,0,0,0,SERVICES,0
TXN_001490,2024-09-28 19:06:19.335924,215086,MANATEX,MA,Casablanca,20400,CREDIT DU MAROC,MA,Meknès,50100,752,0,0,0,0,0,0,0,TEXTILE,0
TXN_003003,2024-08-22 19:06:19.354955,34208,ONEE,MA,Agadir,80100,BMCE BANK,MA,Rabat,10100,572,0,0,0,0,0,0,0,SERVICES,0
TXN_001850,2023-11-06 19:06:19.339932,32554,ACIMA,MA,Marrakech,40100,ATTIJARIWAFA BANK,MA,Tétouan,93100,795,0,0,0,0,0,0,0,DISTRIBUTION,0
TXN_005199,2025-07-26 19:06:19.383489,2493445,LAFARGE MAROC,MA,Fès,30100,London_TRADING_IT,IT,London,25467,5857,1,0,0,0,0,0,0,INDUSTRIEL,0
TXN_006380,2023-10-31 19:06:19.404523,17478,SOMITEX,MA,Fès,30200,CREDIT AGRICOLE MAROC,MA,Meknès,50000,317,0,0,0,0,0,0,0,TEXTILE,0
TXN_000324,2024-07-04 19:06:19.309379,15393,BARID AL MAGHRIB,MA,Fès,30200,BMCI,MA,Rabat,10000,338,0,0,0,0,0,0,0,SERVICES,0
TXN_001215,2024-12-25 19:06:19.330420,248145,COTEF MAROC,MA,Kenitra,14100,AUCHAN MAROC,MA,Fès,30000,568,0,0,0,0,0,0,0,TEXTILE,0
TXN_002899,2024-08-09 19:06:19.353951,3773221,LAFARGE MAROC,MA,Agadir,80000,BANK AL MAGHRIB,MA,Oujda,60000,359,0,0,0,0,0,0,0,INDUSTRIEL,0
TXN_002933,2024-10-20 19:06:19.353951,110494,LABEL VIE,MA,Oujda,60000,CREDIT DU MAROC,MA,Rabat,10100,773,0,0,0,0,0,0,0,DISTRIBUTION,0
TXN_003658,2023-11-03 19:06:19.363464,227263,DELTA INDUSTRIE,MA,Meknès,50000,Madrid_TRADING_US,US,Madrid,68832,1160,1,0,0,0,0,0,0,TEXTILE,0
TXN_000678,2024-12-12 03:06:19.487111,78371191,SAFIEC,MA,Oujda,60100,DELHI IMPORTS,IN,Beirut,81724,4754,1,0,1,1,1,0,1,INDUSTRIEL,1
TXN_006673,2024-10-29 19:06:19.409036,62406,LYDEC,MA,Fès,30200,CREDIT DU MAROC,MA,Rabat,10200,226,0,0,0,0,0,0,0,SERVICES,0
TXN_007972,2023-11-06 19:06:19.426406,55725,MAROC TELECOM,MA,Casablanca,20300,BANK AL MAGHRIB,MA,Marrakech,40200,318,0,0,0,0,0,0,0,SERVICES,0
TXN_000586,2024-03-08 19:06:19.486102,19080675,ONEE,MA,Fès,30200,SUSPECT COMPANY,KP,Beirut,92298,8254,1,0,1,1,1,0,0,SERVICES,1
TXN_006169,2025-03-31 19:06:19.402524,26032,LYDEC,MA,Fès,30000,Paris_TRADING_DE,DE,Paris,36745,4439,1,0,0,0,0,0,0,SERVICES,0
TXN_001724,2024-01-19 03:06:19.506829,26461331,SAFIEC,MA,Meknès,50000,SUSPECT COMPANY,KP,Panama City,92787,6306,1,0,1,1,1,0,0,INDUSTRIEL,1
TXN_001129,2024-11-01 19:06:19.328421,142112,AUCHAN MAROC,MA,Meknès,50100,BMCI,MA,Fès,30100,490,0,0,0,0,0,0,0,DISTRIBUTION,0
TXN_000856,2024-07-05 19:06:19.490359,622,LABEL VIE,MA,Tétouan,93100,CASH WITHDRAWAL,MA,Tétouan,66711,103,0,0,0,1,0,1,1,DISTRIBUTION,1
TXN_002918,2025-04-30 19:06:19.353951,3587131,CIMAR,MA,Agadir,80100,SONASID,MA,Oujda,60100,292,0,0,0,0,0,0,0,INDUSTRIEL,0
TXN_003902,2024-09-22 19:06:19.365969,164745,MARJANE HOLDING,MA,Oujda,60100,LYDEC,MA,Oujda,60100,40,0,0,0,0,0,0,0,DISTRIBUTION,0
TXN_007947,2024-11-09 19:06:19.424901,159632,MARJANE HOLDING,MA,Meknès,50100,BMCI,MA,Marrakech,40100,460,0,0,0,0,0,0,0,DISTRIBUTION,0
TXN_001097,2024-03-22 19:06:19.493591,241998,COTEF MAROC,MA,Oujda,60000,CIH BANK,MA,Fès,30100,527,0,0,0,0,0,0,0,TEXTILE,0
TXN_003827,2023-12-29 19:06:19.364465,161108,MANATEX,MA,Marrakech,40200,MANATEX,MA,Casablanca,20400,359,0,0,0,0,0,0,0,TEXTILE,0
TXN_004923,2024-11-08 19:06:19.377485,109341,MARJANE HOLDING,MA,Kenitra,14000,MANATEX,MA,Oujda,60000,136,0,0,0,0,0,0,0,DISTRIBUTION,0
TXN_000208,2025-03-31 19:06:19.307374,520839,LABEL VIE,MA,Rabat,10000,BOGOTA TRADING,CO,Lima,52793,4313,1,0,1,1,1,0,0,DISTRIBUTION,1
TXN_003254,2024-05-27 19:06:19.358463,3001256,SONASID,MA,Kenitra,14100,SOCIETE GENERALE MAROC,MA,Kenitra,14100,62,0,0,0,0,0,0,0,INDUSTRIEL,0
TXN_002795,2023-09-17 19:06:19.352951,32614,ONEE,MA,Agadir,80100,OCP SA,MA,Oujda,60100,255,0,0,0,0,0,0,0,SERVICES,0
TXN_005106,2025-04-29 19:06:19.381490,1738499,COSUMAR,MA,Marrakech,40100,CREDIT AGRICOLE MAROC,MA,Marrakech,40100,172,0,0,0,0,0,0,0,INDUSTRIEL,0
TXN_001011,2024-04-04 19:06:19.492356,45015,LESIEUR CRISTAL,MA,Casablanca,20400,SUSPECT COMPANY,YE,Lagos,57921,1959,1,0,1,1,0,1,0,INDUSTRIEL,1
TXN_000798,2025-03-20 19:06:19.314382,84249,MANATEX,MA,Tanger,90200,MARJANE HOLDING,MA,Tétouan,93100,629,0,0,0,0,0,0,0,TEXTILE,0
TXN_001105,2024-07-16 19:06:19.493591,200,COTEF MAROC,MA,Rabat,10000,LAGOS TRADING,NG,Beirut,99897,4439,1,0,1,1,0,1,0,TEXTILE,1
TXN_000734,2025-02-03 19:06:19.314382,57172,ACIMA,MA,Casablanca,20300,BMCE BANK,MA,Kenitra,14000,813,0,0,0,0,0,0,0,DISTRIBUTION,0
TXN_002244,2024-05-21 19:06:19.344932,97806,CARREFOUR MAROC,MA,Rabat,10000,ARAB BANK MAROC,MA,Rabat,10000,160,0,0,0,0,0,0,0,DISTRIBUTION,0
TXN_000178,2023-11-04 19:06:19.307374,2859392,CIMAR,MA,Tétouan,93100,LYDEC,MA,Agadir,80100,469,0,0,0,0,0,0,0,INDUSTRIEL,0
TXN_005830,2023-12-19 19:06:19.397519,176578,ACIMA,MA,Oujda,60000,ARAB BANK MAROC,MA,Marrakech,40200,553,0,0,0,0,0,0,0,DISTRIBUTION,0
TXN_007008,2024-07-22 19:06:19.414387,239365,MANATEX,MA,Rabat,10200,BANQUE POPULAIRE,MA,Rabat,10100,35,0,0,0,0,0,0,0,TEXTILE,0
TXN_001174,2024-05-28 19:06:19.329420,20692,ACIMA,MA,Casablanca,20000,SOCIETE GENERALE MAROC,MA,Rabat,10000,246,0,0,0,0,0,0,0,DISTRIBUTION,0
TXN_006642,2024-05-27 19:06:19.408031,180013,AUCHAN MAROC,MA,Agadir,80200,CARREFOUR MAROC,MA,Meknès,50000,254,0,0,0,0,0,0,0,DISTRIBUTION,0
TXN_005848,2025-03-02 19:06:19.397519,250695,SOMITEX,MA,Fès,30200,ATTIJARIWAFA BANK,MA,Rabat,10100,255,0,0,0,0,0,0,0,TEXTILE,0
TXN_001831,2023-11-16 19:06:19.339932,603040,OCP SA,MA,Rabat,10000,Paris_TRADING_US,US,Paris,74618,5526,1,0,0,0,0,0,0,INDUSTRIEL,0
TXN_007995,2024-11-12 19:06:19.426406,117212,COTEF MAROC,MA,Marrakech,40000,REDAL,MA,Casablanca,20300,256,0,0,0,0,0,0,0,TEXTILE,0
TXN_001279,2024-07-10 19:06:19.497130,4248,LESIEUR CRISTAL,MA,Fès,30200,RUSSIAN GAS LTD,RU,Panama City,23151,9829,1,0,1,1,0,1,0,INDUSTRIEL,1
TXN_007897,2025-05-12 19:06:19.424901,9508574,MANATEX,MA,Tétouan,93000,FAMILY TRANSFER,MA,Kenitra,14100,150,0,0,0,1,1,0,0,TEXTILE,1
TXN_000597,2024-02-07 19:06:19.487111,838408,LYDEC,MA,Rabat,10200,ISTANBUL TRADING,TR,Beirut,90964,2429,1,0,1,1,1,0,1,SERVICES,1
TXN_000522,2025-03-27 19:06:19.484596,4168,DELTA INDUSTRIE,MA,Rabat,10100,SUSPECT COMPANY,YE,Lagos,96676,6911,1,0,1,1,0,1,0,TEXTILE,1
TXN_000198,2024-02-28 19:06:19.307374,20255,METRO MAROC,MA,Rabat,10200,CREDIT DU MAROC,MA,Tétouan,93000,918,0,0,0,0,0,0,0,DISTRIBUTION,0
TXN_007928,2024-10-03 19:06:19.424901,437661,ORANGE MAROC,MA,Agadir,80200,COLOMBIAN COFFEE,CO,Istanbul,67167,7343,1,0,1,1,1,0,0,SERVICES,1
TXN_007076,2024-04-27 19:06:19.414387,931012,LESIEUR CRISTAL,MA,Oujda,60100,INWI,MA,Marrakech,40100,699,0,0,0,0,0,0,0,INDUSTRIEL,0
TXN_001284,2024-09-15 19:06:19.497130,4950344,SONASID,MA,Kenitra,14100,BANK AL MAGHRIB,MA,Agadir,80200,447,0,0,0,0,0,0,0,INDUSTRIEL,0
TXN_001097,2025-04-08 19:06:19.326408,73989,AUCHAN MAROC,MA,Meknès,50000,BARID AL MAGHRIB,MA,Oujda,60100,296,0,0,0,0,0,0,0,DISTRIBUTION,0
TXN_000548,2023-12-04 19:06:19.312380,4263664,LESIEUR CRISTAL,MA,Rabat,10200,BANK AL MAGHRIB,MA,Rabat,10100,105,0,0,0,0,0,0,0,INDUSTRIEL,0
TXN_006908,2025-08-29 19:06:19.413038,66844,REDAL,MA,Fès,30100,BMCI,MA,Tétouan,93000,739,0,0,0,0,0,0,0,SERVICES,0
TXN_000229,2025-06-28 02:06:19.481596,28854921,CIMAR,MA,Tanger,90100,HANOI TEXTILE,VN,Istanbul,52837,4334,1,0,1,1,1,0,1,INDUSTRIEL,1
TXN_004706,2025-03-03 04:06:19.374978,62,MARJANE HOLDING,MA,Rabat,10100,BEIJING TRADING,CN,Dubai,73843,8320,1,0,1,1,0,1,0,DISTRIBUTION,1
TXN_006912,2024-11-11 19:06:19.413038,4168808,MANAGEM,MA,Tanger,90100,SONASID,MA,Fès,30000,149,0,0,0,0,0,0,0,INDUSTRIEL,0
TXN_003369,2025-06-24 19:06:19.359464,54649,BARID AL MAGHRIB,MA,Tanger,90200,ARAB BANK MAROC,MA,Casablanca,20200,438,0,0,0,0,0,0,0,SERVICES,0
TXN_007583,2024-06-18 19:06:19.420901,181406,METRO MAROC,MA,Rabat,10100,Paris_TRADING_US,US,Paris,98136,8226,1,0,0,0,0,0,0,DISTRIBUTION,0
TXN_002532,2024-03-12 19:06:19.348947,61310,MAROC TELECOM,MA,Rabat,10000,BANK AL MAGHRIB,MA,Kenitra,14000,819,0,0,0,0,0,0,0,SERVICES,0
TXN_004055,2025-04-19 19:06:19.367974,4291244,OCP SA,MA,Kenitra,14000,CREDIT AGRICOLE MAROC,MA,Rabat,10100,836,0,0,0,0,0,0,0,INDUSTRIEL,0
TXN_002314,2024-08-16 19:06:19.346438,185310,SOMITEX,MA,Tanger,90200,ACIMA,MA,Oujda,60100,408,0,0,0,0,0,0,0,TEXTILE,0
TXN_006653,2024-07-09 19:06:19.408031,287449,COTEF MAROC,MA,Fès,30200,BANQUE POPULAIRE,MA,Oujda,60100,568,0,0,0,0,0,0,0,TEXTILE,0
TXN_006885,2025-05-29 19:06:19.412035,3320856,MANAGEM,MA,Meknès,50000,BMCI,MA,Oujda,60000,127,0,0,0,0,0,0,0,INDUSTRIEL,0
TXN_005937,2024-09-17 19:06:19.399524,75352,ONEE,MA,Rabat,10100,BMCE BANK,MA,Fès,30200,217,0,0,0,0,0,0,0,SERVICES,0
TXN_002815,2025-01-26 19:06:19.352951,49444,DELTA INDUSTRIE,MA,Agadir,80000,METRO MAROC,MA,Tanger,90100,134,0,0,0,0,0,0,0,TEXTILE,0
TXN_003437,2024-05-25 19:06:19.360463,3284655,COSUMAR,MA,Rabat,10200,SAFIEC,MA,Casablanca,20200,271,0,0,0,0,0,0,0,INDUSTRIEL,0
TXN_003880,2024-01-17 19:06:19.365969,2068792,OCP SA,MA,Agadir,80000,ATTIJARIWAFA BANK,MA,Oujda,60000,234,0,0,0,0,0,0,0,INDUSTRIEL,0
TXN_004157,2024-10-28 19:06:19.368978,175729,COTEF MAROC,MA,Oujda,60100,LAFARGE MAROC,MA,Casablanca,20400,794,0,0,0,0,0,0,0,TEXTILE,0
TXN_000066,2024-06-10 19:06:19.305857,4773403,SAFIEC,MA,Agadir,80100,LABEL VIE,MA,Tanger,90200,277,0,0,0,0,0,0,0,INDUSTRIEL,0
TXN_007866,2024-07-22 19:06:19.424901,11446,BARID AL MAGHRIB,MA,Marrakech,40200,BMCI,MA,Kenitra,14000,745,0,0,0,0,0,0,0,SERVICES,0
TXN_000616,2024-01-08 19:06:19.312380,100430,COTEF MAROC,MA,Fès,30000,BMCE BANK,MA,Meknès,50000,470,0,0,0,0,0,0,0,TEXTILE,0
TXN_001118,2025-05-27 19:06:19.327414,128095,DELTA INDUSTRIE,MA,Rabat,10000,BMCE BANK,MA,Tanger,90100,343,0,0,0,0,0,0,0,TEXTILE,0
TXN_003260,2024-11-27 19:06:19.358463,37813,COTEF MAROC,MA,Marrakech,40200,ATTIJARIWAFA BANK,MA,Meknès,50000,570,0,0,0,0,0,0,0,TEXTILE,0
TXN_003401,2025-04-21 19:06:19.360463,69053,METRO MAROC,MA,Marrakech,40000,BMCI,MA,Oujda,60100,609,0,0,0,0,0,0,0,DISTRIBUTION,0
TXN_003692,2025-04-15 19:06:19.363464,1642175,OCP SA,MA,Rabat,10200,CREDIT DU MAROC,MA,Kenitra,14000,760,0,0,0,0,0,0,0,INDUSTRIEL,0
TXN_000937,2024-06-03 19:06:19.316896,19594,ONEE,MA,Tanger,90200,LAFARGE MAROC,MA,Fès,30100,266,0,0,0,0,0,0,0,SERVICES,0
TXN_006604,2024-02-28 19:06:19.408031,83515,MANATEX,MA,Tétouan,93100,CIH BANK,MA,Meknès,50100,335,0,0,0,0,0,0,0,TEXTILE,0
TXN_002572,2024-12-03 19:06:19.349951,103185,TEXMAROC,MA,Tanger,90100,BARID AL MAGHRIB,MA,Tanger,90000,28,0,0,0,0,0,0,0,TEXTILE,0
TXN_007536,2024-12-27 19:06:19.420901,204793,COTEF MAROC,MA,Rabat,10100,CREDIT DU MAROC,MA,Tétouan,93100,933,0,0,0,0,0,0,0,TEXTILE,0
TXN_006324,2025-01-16 19:06:19.404523,162126,CARREFOUR MAROC,MA,Tétouan,93000,CREDIT DU MAROC,MA,Oujda,60100,295,0,0,0,0,0,0,0,DISTRIBUTION,0
TXN_000622,2024-08-18 19:06:19.313381,173934,TEXMAROC,MA,Tanger,90100,BMCE BANK,MA,Agadir,80100,226,0,0,0,0,0,0,0,TEXTILE,0
TXN_001681,2024-12-27 19:06:19.337928,24285,COTEF MAROC,MA,Agadir,80000,SOCIETE GENERALE MAROC,MA,Kenitra,14100,467,0,0,0,0,0,0,0,TEXTILE,0
TXN_002126,2024-11-21 19:06:19.343934,4525308,SAFIEC,MA,Tétouan,93100,ATTIJARIWAFA BANK,MA,Tétouan,93000,31,0,0,0,0,0,0,0,INDUSTRIEL,0
TXN_000787,2025-03-08 19:06:19.314382,3141962,SONASID,MA,Rabat,10100,Madrid_TRADING_GB,GB,Madrid,82647,2117,1,0,0,0,0,0,0,INDUSTRIEL,0
TXN_003332,2023-10-05 19:06:19.359464,1023301,SONASID,MA,Rabat,10000,STAFIL,MA,Casablanca,20300,159,0,0,0,0,0,0,0,INDUSTRIEL,0
TXN_007236,2024-10-13 19:06:19.416900,1178133,OCP SA,MA,Marrakech,40200,MARJANE HOLDING,MA,Tétouan,93100,792,0,0,0,0,0,0,0,INDUSTRIEL,0
TXN_001092,2025-02-08 19:06:19.326408,7413,AUCHAN MAROC,MA,Kenitra,14000,SOCIETE GENERALE MAROC,MA,Tanger,90200,421,0,0,0,0,0,0,0,DISTRIBUTION,0
TXN_001103,2025-03-06 03:06:19.493591,147939131,CIMAR,MA,Fès,30100,UNREGISTERED TRADER,MA,Agadir,56576,212,0,0,0,1,1,0,1,INDUSTRIEL,1
TXN_005020,2025-02-01 19:06:19.379490,291127,COTEF MAROC,MA,Oujda,60000,ARAB BANK MAROC,MA,Marrakech,40000,651,0,0,0,0,0,0,0,TEXTILE,0
TXN_001353,2025-05-28 02:06:19.498210,1399007,SOMITEX,MA,Tétouan,93100,SHENZHEN ELECTRONICS,CN,Istanbul,16741,9114,1,0,1,1,1,0,0,TEXTILE,1
TXN_005944,2024-11-02 19:06:19.399524,70803,MAROC TELECOM,MA,Rabat,10100,ATTIJARIWAFA BANK,MA,Tanger,90000,399,0,0,0,0,0,0,0,SERVICES,0
TXN_003280,2024-10-13 19:06:19.358463,68216,AUCHAN MAROC,MA,Oujda,60100,SONASID,MA,Casablanca,20400,771,0,0,0,0,0,0,0,DISTRIBUTION,0
TXN_000186,2025-02-25 19:06:19.480578,1373963,MAROC TELECOM,MA,Rabat,10200,SUSPECT COMPANY,SY,Beirut,89774,1561,1,0,1,1,1,0,0,SERVICES,1
TXN_002201,2024-03-31 19:06:19.344932,55539,ONEE,MA,Oujda,60000,New_TRADING_US,US,New York,45686,8822,1,0,0,0,0,0,0,SERVICES,0
TXN_001160,2025-07-25 19:06:19.328421,204298,DELTA INDUSTRIE,MA,Kenitra,14000,COSUMAR,MA,Tétouan,93000,141,0,0,0,0,0,0,0,TEXTILE,0
TXN_005581,2024-05-04 19:06:19.391006,71013,BARID AL MAGHRIB,MA,Meknès,50000,Brussels_TRADING_NL,NL,Brussels,58694,6946,1,0,0,0,0,0,0,SERVICES,0
