transaction_id,timestamp,intrbk_sttlm_amt,debtor_name,debtor_country,debtor_city,debtor_postcode,creditor_name,creditor_country,creditor_city,creditor_postcode,distance_km,is_international,debtor_blacklisted,creditor_blacklisted,extreme_amount,amount_high,postal_incoherence,sector,is_fraud
TXN_001694,2025-02-26 15:20:26.203178,200000,MAROC TELECOM,MA,Rabat,10100,CREDIT DU MAROC,MA,Marrakech,40000,133,0,0,0,0,0,0,SERVICES,0
TXN_008912,2023-12-08 15:20:26.262258,1000000,COTEF MAROC,MA,Casablanca,20400,CREDIT DU MAROC,MA,Agadir,80200,582,0,0,0,0,0,0,TEXTILE,0
TXN_003479,2024-06-08 15:20:26.218603,2261124,CIMAR,MA,Marrakech,40100,BMCE BANK,MA,Marrakech,40000,192,0,0,0,0,0,0,INDUSTRIEL,0
TXN_004416,2024-11-24 15:20:26.225612,500000,ACIMA,MA,Casablanca,20000,ARAB BANK MAROC,MA,Kenitra,14100,888,0,0,0,0,0,0,DISTRIBUTION,0
TXN_007592,2023-09-20 15:20:26.252651,200000,ONEE,MA,Kenitra,14000,BMCE BANK,MA,Kenitra,14100,156,0,0,0,0,0,0,SERVICES,0
TXN_006282,2024-11-27 15:20:26.241312,200000,MAROC TELECOM,MA,Meknès,50100,CIMAR,MA,Kenitra,14100,285,0,0,0,0,0,0,SERVICES,0
TXN_005603,2025-07-20 15:20:26.236737,200000,MAROC TELECOM,MA,Tanger,90200,DELTA INDUSTRIE,MA,Fès,30000,185,0,0,0,0,0,0,SERVICES,0
TXN_008619,2025-05-12 15:20:26.259747,500000,LABEL VIE,MA,Fès,30100,ARAB BANK MAROC,MA,Agadir,80200,271,0,0,0,0,0,0,DISTRIBUTION,0
TXN_007780,2023-10-08 15:20:26.253744,200000,REDAL,MA,Tanger,90100,London_TRADING_US,US,London,50416,9522,1,0,0,0,0,0,SERVICES,0
TXN_004296,2025-01-27 15:20:26.224612,200000,REDAL,MA,Meknès,50000,LAFARGE MAROC,MA,Tétouan,93100,410,0,0,0,0,0,0,SERVICES,0
TXN_004593,2024-05-07 15:20:26.226612,1000000,STAFIL,MA,Fès,30200,BMCE BANK,MA,Kenitra,14100,609,0,0,0,0,0,0,TEXTILE,0
TXN_004844,2024-10-26 15:20:26.229613,2877027,COSUMAR,MA,Meknès,50100,ATTIJARIWAFA BANK,MA,Kenitra,14000,251,0,0,0,0,0,0,INDUSTRIEL,0
TXN_002209,2025-05-29 15:20:26.208847,1000000,STAFIL,MA,Casablanca,20400,Paris_TRADING_BE,BE,Paris,63286,9977,1,0,0,0,0,0,TEXTILE,0
TXN_007605,2025-06-18 15:20:26.252651,1000000,SOMITEX,MA,Meknès,50000,Paris_TRADING_FR,FR,Paris,39882,8665,1,0,0,0,0,0,TEXTILE,0
TXN_005501,2023-10-19 15:20:26.235192,500000,AUCHAN MAROC,MA,Oujda,60100,BANK AL MAGHRIB,MA,Tanger,90200,476,0,0,0,0,0,0,DISTRIBUTION,0
TXN_000184,2025-05-13 15:20:26.190281,200000,ORANGE MAROC,MA,Agadir,80000,CREDIT AGRICOLE MAROC,MA,Casablanca,20300,554,0,0,0,0,0,0,SERVICES,0
TXN_004800,2025-09-03 15:20:26.228612,8783662,OCP SA,MA,Tanger,90100,Frankfurt_TRADING_BE,BE,Frankfurt,37656,1864,1,0,0,0,1,0,INDUSTRIEL,0
TXN_004845,2025-08-28 15:20:26.229613,4341242,SAFIEC,MA,Tétouan,93100,BMCE BANK,MA,Rabat,10200,829,0,0,0,0,0,0,INDUSTRIEL,0
TXN_002350,2025-01-23 15:20:26.209847,9401969,LESIEUR CRISTAL,MA,Rabat,10000,ORANGE MAROC,MA,Fès,30000,261,0,0,0,0,1,0,INDUSTRIEL,0
TXN_000553,2024-07-06 15:20:26.192986,500000,AUCHAN MAROC,MA,Oujda,60000,BANQUE POPULAIRE,MA,Meknès,50000,262,0,0,0,0,0,0,DISTRIBUTION,0
TXN_001397,2023-10-19 15:20:26.200080,500000,METRO MAROC,MA,Tanger,90100,CIH BANK,MA,Agadir,80000,248,0,0,0,0,0,0,DISTRIBUTION,0
TXN_001384,2025-05-08 15:20:26.200080,200000,REDAL,MA,Marrakech,40000,BMCI,MA,Tanger,90100,393,0,0,0,0,0,0,SERVICES,0
TXN_000182,2025-06-23 03:20:26.304713,16822665,MANAGEM,MA,Fès,30100,BOGOTA TRADING,CO,Moscow,54179,1903,1,0,1,1,1,0,INDUSTRIEL,1
TXN_000817,2024-03-27 15:20:26.309534,89540,LAFARGE MAROC,MA,Rabat,10200,NIGERIAN OIL LTD,NG,Panama City,39829,4243,1,0,1,1,0,1,INDUSTRIEL,1
TXN_000297,2024-04-19 15:20:26.190281,200000,LYDEC,MA,Meknès,50100,LABEL VIE,MA,Tétouan,93000,328,0,0,0,0,0,0,SERVICES,0
TXN_000443,2025-07-27 15:20:26.191887,1000000,DELTA INDUSTRIE,MA,Oujda,60100,TEXMAROC,MA,Marrakech,40200,697,0,0,0,0,0,0,TEXTILE,0
TXN_007338,2025-04-03 15:20:26.251139,8194949,LESIEUR CRISTAL,MA,Tanger,90100,SOCIETE GENERALE MAROC,MA,Casablanca,20300,587,0,0,0,0,1,0,INDUSTRIEL,0
TXN_002077,2025-04-24 15:20:26.207848,200000,ORANGE MAROC,MA,Casablanca,20000,MAROC TELECOM,MA,Casablanca,20400,35,0,0,0,0,0,0,SERVICES,0
TXN_007815,2024-05-05 15:20:26.253744,1000000,TEXMAROC,MA,Oujda,60100,SOCIETE GENERALE MAROC,MA,Tétouan,93100,243,0,0,0,0,0,0,TEXTILE,0
TXN_002229,2024-03-27 15:20:26.208847,200000,LYDEC,MA,Fès,30200,SOCIETE GENERALE MAROC,MA,Oujda,60000,507,0,0,0,0,0,0,SERVICES,0
TXN_002842,2024-03-29 15:20:26.213607,1000000,TEXMAROC,MA,Kenitra,14000,BANK AL MAGHRIB,MA,Agadir,80200,495,0,0,0,0,0,0,TEXTILE,0
TXN_002537,2024-02-09 15:20:26.209847,200000,BARID AL MAGHRIB,MA,Tétouan,93000,Madrid_TRADING_ES,ES,Madrid,69779,8917,1,0,0,0,0,0,SERVICES,0
TXN_008145,2025-05-11 15:20:26.256746,1000000,SOMITEX,MA,Agadir,80100,CIH BANK,MA,Kenitra,14100,467,0,0,0,0,0,0,TEXTILE,0
TXN_000536,2023-12-15 02:20:26.307130,15021387,METRO MAROC,MA,Tanger,90000,SUSPECT COMPANY,SD,Istanbul,63507,8316,1,0,1,1,1,1,DISTRIBUTION,1
TXN_006443,2024-01-03 15:20:26.242408,500000,MARJANE HOLDING,MA,Oujda,60000,Milan_TRADING_ES,ES,Milan,56208,5449,1,0,0,0,0,0,DISTRIBUTION,0
TXN_003367,2024-04-08 15:20:26.217603,1000000,STAFIL,MA,Rabat,10000,ONEE,MA,Fès,30200,253,0,0,0,0,0,0,TEXTILE,0
TXN_004486,2025-02-17 15:20:26.226612,7645558,SAFIEC,MA,Rabat,10200,ARAB BANK MAROC,MA,Oujda,60100,735,0,0,0,0,1,0,INDUSTRIEL,0
TXN_002578,2025-04-17 15:20:26.211351,200000,BARID AL MAGHRIB,MA,Agadir,80000,Amsterdam_TRADING_ES,ES,Amsterdam,84892,1410,1,0,0,0,0,0,SERVICES,0
TXN_001131,2025-01-15 15:20:26.196927,200000,MAROC TELECOM,MA,Fès,30200,CREDIT AGRICOLE MAROC,MA,Casablanca,20300,432,0,0,0,0,0,0,SERVICES,0
TXN_004818,2024-02-25 15:20:26.228612,539937,CIMAR,MA,Casablanca,20000,CREDIT AGRICOLE MAROC,MA,Rabat,10200,259,0,0,0,0,0,0,INDUSTRIEL,0
TXN_000320,2025-05-24 15:20:26.191276,1000000,SOMITEX,MA,Casablanca,20300,ARAB BANK MAROC,MA,Agadir,80100,576,0,0,0,0,0,0,TEXTILE,0
TXN_001371,2024-01-24 15:20:26.200080,1000000,DELTA INDUSTRIE,MA,Kenitra,14100,BMCI,MA,Tétouan,93100,115,0,0,0,0,0,0,TEXTILE,0
TXN_004042,2025-07-24 15:20:26.223203,5677170,OCP SA,MA,Fès,30200,ARAB BANK MAROC,MA,Agadir,80200,226,0,0,0,0,1,0,INDUSTRIEL,0
TXN_000125,2025-07-06 04:20:26.304713,10070560,SOMITEX,MA,Tétouan,93000,BEIJING TRADING,CN,Karachi,94258,1843,1,0,1,1,1,0,TEXTILE,1
TXN_005145,2024-11-09 15:20:26.232120,500000,CARREFOUR MAROC,MA,Tétouan,93100,CREDIT AGRICOLE MAROC,MA,Rabat,10000,903,0,0,0,0,0,0,DISTRIBUTION,0
TXN_000907,2025-02-03 15:20:26.194990,6303458,LESIEUR CRISTAL,MA,Fès,30200,Madrid_TRADING_GB,GB,Madrid,75422,8471,1,0,0,0,1,0,INDUSTRIEL,0
TXN_000426,2024-02-13 04:20:26.306026,17599387,COSUMAR,MA,Meknès,50000,COLOMBIAN COFFEE,CO,Moscow,21883,4683,1,0,1,1,1,0,INDUSTRIEL,1
TXN_003950,2025-05-14 15:20:26.222610,200000,LYDEC,MA,Casablanca,20400,BANQUE POPULAIRE,MA,Fès,30100,394,0,0,0,0,0,0,SERVICES,0
TXN_006145,2024-02-11 15:20:26.239788,7316588,MANAGEM,MA,Agadir,80000,ARAB BANK MAROC,MA,Meknès,50000,235,0,0,0,0,1,0,INDUSTRIEL,0
TXN_008886,2025-04-16 15:20:26.262258,1000000,DELTA INDUSTRIE,MA,Rabat,10000,SOCIETE GENERALE MAROC,MA,Casablanca,20300,119,0,0,0,0,0,0,TEXTILE,0
TXN_006695,2025-03-01 15:20:26.245050,321070,COSUMAR,MA,Agadir,80200,Milan_TRADING_DE,DE,Milan,83410,9349,1,0,0,0,0,0,INDUSTRIEL,0
TXN_004977,2025-03-19 15:20:26.229613,1000000,STAFIL,MA,Casablanca,20200,STAFIL,MA,Kenitra,14000,908,0,0,0,0,0,0,TEXTILE,0
TXN_006092,2025-04-14 15:20:26.239788,200000,ORANGE MAROC,MA,Fès,30200,SOCIETE GENERALE MAROC,MA,Oujda,60100,569,0,0,0,0,0,0,SERVICES,0
TXN_008408,2024-12-29 15:20:26.258746,1000000,TEXMAROC,MA,Casablanca,20000,CIH BANK,MA,Agadir,80000,569,0,0,0,0,0,0,TEXTILE,0
TXN_000926,2025-02-07 15:20:26.194990,200000,MAROC TELECOM,MA,Oujda,60100,MAROC TELECOM,MA,Tétouan,93000,261,0,0,0,0,0,0,SERVICES,0
TXN_006143,2025-03-13 15:20:26.239788,1000000,COTEF MAROC,MA,Rabat,10000,BMCI,MA,Tétouan,93000,990,0,0,0,0,0,0,TEXTILE,0
TXN_000015,2024-10-21 15:20:26.188169,200000,INWI,MA,Meknès,50100,Madrid_TRADING_DE,DE,Madrid,54313,1344,1,0,0,0,0,0,SERVICES,0
TXN_000143,2024-09-30 15:20:26.189301,1000000,DELTA INDUSTRIE,MA,Marrakech,40000,ORANGE MAROC,MA,Marrakech,40200,171,0,0,0,0,0,0,TEXTILE,0
TXN_002363,2025-04-05 15:20:26.209847,8708997,SONASID,MA,Agadir,80200,BANK AL MAGHRIB,MA,Casablanca,20400,656,0,0,0,0,1,0,INDUSTRIEL,0
TXN_000129,2024-10-23 15:20:26.189301,9577156,COSUMAR,MA,Meknès,50000,CIMAR,MA,Agadir,80000,240,0,0,0,0,1,0,INDUSTRIEL,0
TXN_001161,2023-11-13 15:20:26.196927,500000,AUCHAN MAROC,MA,Agadir,80000,SOCIETE GENERALE MAROC,MA,Marrakech,40200,487,0,0,0,0,0,0,DISTRIBUTION,0
TXN_007551,2025-04-03 15:20:26.252651,500000,AUCHAN MAROC,MA,Tanger,90000,COSUMAR,MA,Marrakech,40200,240,0,0,0,0,0,0,DISTRIBUTION,0
TXN_006129,2025-04-10 15:20:26.239788,200000,LYDEC,MA,Fès,30200,Paris_TRADING_ES,ES,Paris,97006,9061,1,0,0,0,0,0,SERVICES,0
TXN_004665,2025-03-11 15:20:26.227612,500000,ACIMA,MA,Agadir,80100,CREDIT AGRICOLE MAROC,MA,Meknès,50100,141,0,0,0,0,0,0,DISTRIBUTION,0
TXN_005660,2025-03-24 15:20:26.236737,1000000,MANATEX,MA,Tanger,90000,BMCI,MA,Tanger,90200,81,0,0,0,0,0,0,TEXTILE,0
TXN_006460,2023-12-27 15:20:26.242408,1000000,MANATEX,MA,Rabat,10000,LABEL VIE,MA,Marrakech,40200,281,0,0,0,0,0,0,TEXTILE,0
TXN_001876,2024-07-30 15:20:26.204691,500000,LABEL VIE,MA,Tétouan,93000,BANK AL MAGHRIB,MA,Marrakech,40100,849,0,0,0,0,0,0,DISTRIBUTION,0
TXN_002488,2024-05-29 15:20:26.209847,500000,CARREFOUR MAROC,MA,Kenitra,14100,CREDIT AGRICOLE MAROC,MA,Tanger,90000,493,0,0,0,0,0,0,DISTRIBUTION,0
TXN_005327,2023-10-16 15:20:26.233934,200000,ONEE,MA,Tanger,90000,BANK AL MAGHRIB,MA,Meknès,50100,318,0,0,0,0,0,0,SERVICES,0
TXN_000361,2024-01-07 02:20:26.306026,18201865,TEXMAROC,MA,Tanger,90100,FAMILY TRANSFER,MA,Rabat,10000,358,0,0,0,1,1,0,TEXTILE,1
TXN_001182,2024-06-14 15:20:26.197954,200000,REDAL,MA,Tanger,90000,LAFARGE MAROC,MA,Agadir,80100,175,0,0,0,0,0,0,SERVICES,0
TXN_006135,2024-08-20 15:20:26.239788,1000000,SOMITEX,MA,Casablanca,20300,METRO MAROC,MA,Oujda,60100,712,0,0,0,0,0,0,TEXTILE,0
TXN_006377,2024-02-21 15:20:26.242408,200000,ONEE,MA,Kenitra,14000,BANQUE POPULAIRE,MA,Fès,30200,536,0,0,0,0,0,0,SERVICES,0
TXN_001170,2025-07-18 15:20:26.197954,772338,LAFARGE MAROC,MA,Fès,30000,LYDEC,MA,Fès,30000,12,0,0,0,0,0,0,INDUSTRIEL,0
TXN_002182,2025-07-13 15:20:26.207848,1000000,MANATEX,MA,Marrakech,40000,STAFIL,MA,Kenitra,14100,731,0,0,0,0,0,0,TEXTILE,0
TXN_003371,2025-08-27 15:20:26.217603,237337,CARREFOUR MAROC,MA,Rabat,10000,Madrid_TRADING_DE,DE,Madrid,64436,1722,1,0,0,0,0,0,DISTRIBUTION,0
TXN_008040,2024-11-19 15:20:26.255747,200000,ONEE,MA,Meknès,50100,MAROC TELECOM,MA,Marrakech,40100,511,0,0,0,0,0,0,SERVICES,0
TXN_001859,2025-08-19 15:20:26.204691,1000000,COTEF MAROC,MA,Kenitra,14000,CIH BANK,MA,Kenitra,14100,53,0,0,0,0,0,0,TEXTILE,0
TXN_004860,2024-11-05 15:20:26.229613,500000,ACIMA,MA,Marrakech,40100,CIH BANK,MA,Meknès,50100,461,0,0,0,0,0,0,DISTRIBUTION,0
TXN_000255,2023-09-25 15:20:26.304713,17626166,DELTA INDUSTRIE,MA,Fès,30000,ISTANBUL TRADING,TR,Lagos,55722,4111,1,0,1,1,1,0,TEXTILE,1
TXN_008345,2025-05-21 15:20:26.258746,1000000,MANATEX,MA,Oujda,60000,CIH BANK,MA,Marrakech,40000,560,0,0,0,0,0,0,TEXTILE,0
TXN_007347,2024-08-25 15:20:26.251139,1000000,DELTA INDUSTRIE,MA,Tétouan,93100,REDAL,MA,Oujda,60100,304,0,0,0,0,0,0,TEXTILE,0
TXN_004864,2024-11-06 15:20:26.229613,2207039,LESIEUR CRISTAL,MA,Tétouan,93100,CREDIT DU MAROC,MA,Oujda,60100,316,0,0,0,0,0,0,INDUSTRIEL,0
TXN_000886,2025-01-04 04:20:26.309534,61854,MAROC TELECOM,MA,Meknès,50000,SUSPECT COMPANY,IR,Lima,33181,2924,1,0,1,1,0,0,SERVICES,1
TXN_006388,2023-12-03 15:20:26.242408,9573146,LAFARGE MAROC,MA,Agadir,80100,BANQUE POPULAIRE,MA,Fès,30200,304,0,0,0,0,1,0,INDUSTRIEL,0
TXN_003121,2024-08-19 15:20:26.215604,1000000,SOMITEX,MA,Fès,30000,ARAB BANK MAROC,MA,Marrakech,40000,250,0,0,0,0,0,0,TEXTILE,0
TXN_000387,2025-01-13 15:20:26.191276,1000000,COTEF MAROC,MA,Rabat,10200,BMCI,MA,Agadir,80200,516,0,0,0,0,0,0,TEXTILE,0
TXN_007785,2025-04-01 15:20:26.253744,1000000,COTEF MAROC,MA,Agadir,80200,MANAGEM,MA,Agadir,80200,26,0,0,0,0,0,0,TEXTILE,0
TXN_001032,2023-10-17 15:20:26.195992,200000,REDAL,MA,Fès,30100,CREDIT AGRICOLE MAROC,MA,Oujda,60100,572,0,0,0,0,0,0,SERVICES,0
TXN_007852,2025-04-03 15:20:26.254746,200000,INWI,MA,Meknès,50100,BANK AL MAGHRIB,MA,Tanger,90000,218,0,0,0,0,0,0,SERVICES,0
TXN_005418,2025-03-17 15:20:26.235192,1000000,MANATEX,MA,Agadir,80100,CREDIT DU MAROC,MA,Kenitra,14000,475,0,0,0,0,0,0,TEXTILE,0
TXN_000931,2025-05-23 15:20:26.194990,7501537,SAFIEC,MA,Kenitra,14100,BANQUE POPULAIRE,MA,Agadir,80000,436,0,0,0,0,1,0,INDUSTRIEL,0
TXN_004019,2024-03-04 15:20:26.223203,500000,MARJANE HOLDING,MA,Kenitra,14100,BMCE BANK,MA,Tanger,90200,417,0,0,0,0,0,0,DISTRIBUTION,0
TXN_000691,2025-04-08 15:20:26.193991,1243436,SONASID,MA,Meknès,50100,LABEL VIE,MA,Marrakech,40100,429,0,0,0,0,0,0,INDUSTRIEL,0
TXN_005298,2025-08-28 15:20:26.233934,500000,METRO MAROC,MA,Rabat,10200,BANK AL MAGHRIB,MA,Rabat,10100,175,0,0,0,0,0,0,DISTRIBUTION,0
TXN_006658,2024-08-10 15:20:26.245050,1360865,LESIEUR CRISTAL,MA,Tétouan,93000,Madrid_TRADING_GB,GB,Madrid,57162,5970,1,0,0,0,0,0,INDUSTRIEL,0
TXN_000829,2023-10-12 15:20:26.194990,200000,INWI,MA,Kenitra,14100,SOCIETE GENERALE MAROC,MA,Kenitra,14000,106,0,0,0,0,0,0,SERVICES,0
TXN_003498,2025-03-17 15:20:26.218603,710553,LESIEUR CRISTAL,MA,Fès,30200,ARAB BANK MAROC,MA,Meknès,50100,448,0,0,0,0,0,0,INDUSTRIEL,0
TXN_002081,2024-07-03 15:20:26.207848,500000,MARJANE HOLDING,MA,Rabat,10200,ACIMA,MA,Tétouan,93000,859,0,0,0,0,0,0,DISTRIBUTION,0
TXN_000440,2025-08-25 15:20:26.306026,11528992,SAFIEC,MA,Fès,30000,SUSPECT COMPANY,IR,Dubai,84374,7408,1,0,1,1,1,1,INDUSTRIEL,1
TXN_000044,2025-05-04 15:20:26.189301,200000,ORANGE MAROC,MA,Oujda,60000,BARID AL MAGHRIB,MA,Tétouan,93100,319,0,0,0,0,0,0,SERVICES,0
TXN_003939,2023-10-12 15:20:26.222108,500000,ACIMA,MA,Tétouan,93100,SOCIETE GENERALE MAROC,MA,Kenitra,14100,236,0,0,0,0,0,0,DISTRIBUTION,0
TXN_005257,2025-08-16 15:20:26.232624,200000,MAROC TELECOM,MA,Fès,30000,ARAB BANK MAROC,MA,Oujda,60000,488,0,0,0,0,0,0,SERVICES,0
TXN_008437,2025-06-09 15:20:26.258746,500000,MARJANE HOLDING,MA,Agadir,80100,LAFARGE MAROC,MA,Kenitra,14100,392,0,0,0,0,0,0,DISTRIBUTION,0
TXN_004319,2023-11-01 15:20:26.224612,2068339,LAFARGE MAROC,MA,Rabat,10100,ATTIJARIWAFA BANK,MA,Meknès,50100,643,0,0,0,0,0,0,INDUSTRIEL,0
TXN_002965,2025-05-01 15:20:26.214612,200000,REDAL,MA,Meknès,50100,BMCE BANK,MA,Tanger,90000,303,0,0,0,0,0,0,SERVICES,0
TXN_003969,2025-04-03 15:20:26.222610,1000000,MANATEX,MA,Tanger,90200,COTEF MAROC,MA,Rabat,10200,439,0,0,0,0,0,0,TEXTILE,0
TXN_001187,2023-10-23 15:20:26.197954,9857393,SONASID,MA,Meknès,50000,Milan_TRADING_DE,DE,Milan,86037,7911,1,0,0,0,1,0,INDUSTRIEL,0
TXN_000284,2025-04-06 15:20:26.190281,1000000,STAFIL,MA,Casablanca,20200,ARAB BANK MAROC,MA,Oujda,60000,808,0,0,0,0,0,0,TEXTILE,0
TXN_008873,2024-06-13 15:20:26.262258,16968,STAFIL,MA,Agadir,80200,SUSPECT COMPANY,SY,Panama City,32119,3484,1,0,1,1,0,0,TEXTILE,1
TXN_004159,2024-10-15 15:20:26.223612,200000,INWI,MA,Oujda,60100,AUCHAN MAROC,MA,Oujda,60100,32,0,0,0,0,0,0,SERVICES,0
TXN_003092,2024-05-26 15:20:26.215604,500000,METRO MAROC,MA,Marrakech,40000,CREDIT DU MAROC,MA,Marrakech,40100,11,0,0,0,0,0,0,DISTRIBUTION,0
TXN_004556,2023-12-01 15:20:26.226612,200000,BARID AL MAGHRIB,MA,Oujda,60000,Amsterdam_TRADING_BE,BE,Amsterdam,41455,5025,1,0,0,0,0,0,SERVICES,0
TXN_004584,2024-11-26 15:20:26.226612,1559759,OCP SA,MA,Fès,30200,LAFARGE MAROC,MA,Oujda,60000,459,0,0,0,0,0,0,INDUSTRIEL,0
TXN_004323,2025-02-14 15:20:26.224612,200000,INWI,MA,Tanger,90100,BANQUE POPULAIRE,MA,Tanger,90100,45,0,0,0,0,0,0,SERVICES,0
TXN_005504,2024-03-18 15:20:26.235192,9981083,SAFIEC,MA,Marrakech,40100,Frankfurt_TRADING_GB,GB,Frankfurt,92396,9557,1,0,0,0,1,0,INDUSTRIEL,0
TXN_007074,2023-09-17 15:20:26.248637,500000,LABEL VIE,MA,Tétouan,93000,CIH BANK,MA,Tanger,90000,635,0,0,0,0,0,0,DISTRIBUTION,0
TXN_003364,2025-02-08 15:20:26.217603,200000,ONEE,MA,Agadir,80000,BANQUE POPULAIRE,MA,Agadir,80000,128,0,0,0,0,0,0,SERVICES,0
TXN_008025,2024-01-25 15:20:26.255747,3717225,COSUMAR,MA,Kenitra,14000,CREDIT DU MAROC,MA,Tanger,90200,504,0,0,0,0,0,0,INDUSTRIEL,0
TXN_003195,2024-05-16 15:20:26.216603,500000,AUCHAN MAROC,MA,Casablanca,20200,BMCI,MA,Casablanca,20300,17,0,0,0,0,0,0,DISTRIBUTION,0
TXN_008810,2023-10-19 15:20:26.262258,3362572,OCP SA,MA,Marrakech,40000,BMCE BANK,MA,Marrakech,40200,31,0,0,0,0,0,0,INDUSTRIEL,0
TXN_000969,2024-01-16 15:20:26.195992,500000,LABEL VIE,MA,Kenitra,14000,SOCIETE GENERALE MAROC,MA,Oujda,60000,187,0,0,0,0,0,0,DISTRIBUTION,0
TXN_003734,2025-01-19 15:20:26.219603,200000,ORANGE MAROC,MA,Tanger,90200,LESIEUR CRISTAL,MA,Casablanca,20400,547,0,0,0,0,0,0,SERVICES,0
TXN_000925,2024-04-16 15:20:26.194990,500000,CARREFOUR MAROC,MA,Meknès,50100,CIH BANK,MA,Tanger,90100,252,0,0,0,0,0,0,DISTRIBUTION,0
TXN_000496,2025-03-29 15:20:26.307130,117579,MANATEX,MA,Marrakech,40200,BRAZIL COMMODITIES,BR,Moscow,57918,2852,1,0,1,1,0,0,TEXTILE,1
TXN_006451,2024-12-19 15:20:26.242408,500000,MARJANE HOLDING,MA,Tanger,90200,Milan_TRADING_FR,FR,Milan,50406,6526,1,0,0,0,0,0,DISTRIBUTION,0
TXN_008797,2024-12-11 15:20:26.262258,1000000,STAFIL,MA,Oujda,60100,BANK AL MAGHRIB,MA,Rabat,10100,775,0,0,0,0,0,0,TEXTILE,0
TXN_002851,2025-05-09 15:20:26.213607,1376143,LAFARGE MAROC,MA,Tétouan,93000,CREDIT AGRICOLE MAROC,MA,Fès,30100,634,0,0,0,0,0,0,INDUSTRIEL,0
TXN_005180,2023-11-29 15:20:26.232624,2703748,LAFARGE MAROC,MA,Agadir,80000,CREDIT DU MAROC,MA,Marrakech,40000,412,0,0,0,0,0,0,INDUSTRIEL,0
TXN_006723,2025-04-21 15:20:26.245050,500000,ACIMA,MA,Casablanca,20300,COSUMAR,MA,Kenitra,14100,850,0,0,0,0,0,0,DISTRIBUTION,0
TXN_000322,2024-02-19 15:20:26.306026,86072,OCP SA,MA,Kenitra,14000,INDIAN SOFTWARE,IN,Moscow,90408,9205,1,0,1,1,0,0,INDUSTRIEL,1
TXN_007810,2024-05-04 15:20:26.253744,200000,REDAL,MA,Tétouan,93000,BMCE BANK,MA,Marrakech,40200,728,0,0,0,0,0,0,SERVICES,0
TXN_004471,2023-10-10 15:20:26.226612,1000000,DELTA INDUSTRIE,MA,Tanger,90000,CREDIT DU MAROC,MA,Marrakech,40100,337,0,0,0,0,0,0,TEXTILE,0
TXN_005168,2024-10-28 15:20:26.232120,8170430,LESIEUR CRISTAL,MA,Oujda,60100,SOCIETE GENERALE MAROC,MA,Rabat,10200,658,0,0,0,0,1,0,INDUSTRIEL,0
TXN_004348,2025-07-03 15:20:26.225612,500000,MARJANE HOLDING,MA,Tanger,90000,MAROC TELECOM,MA,Rabat,10100,493,0,0,0,0,0,0,DISTRIBUTION,0
TXN_007903,2024-08-04 15:20:26.254746,1000000,TEXMAROC,MA,Meknès,50000,CIH BANK,MA,Fès,30200,495,0,0,0,0,0,0,TEXTILE,0
TXN_003626,2025-02-14 04:20:26.219603,44635,ACIMA,MA,Oujda,60000,COLOMBIAN COFFEE,CO,Istanbul,55210,3970,1,0,1,1,0,1,DISTRIBUTION,1
TXN_001789,2024-04-26 15:20:26.204691,500000,METRO MAROC,MA,Fès,30200,SOCIETE GENERALE MAROC,MA,Rabat,10000,231,0,0,0,0,0,0,DISTRIBUTION,0
TXN_008293,2024-10-07 15:20:26.257747,200000,LYDEC,MA,Oujda,60100,ATTIJARIWAFA BANK,MA,Agadir,80000,221,0,0,0,0,0,0,SERVICES,0
TXN_002059,2025-03-07 15:20:26.207848,500000,CARREFOUR MAROC,MA,Casablanca,20300,ATTIJARIWAFA BANK,MA,Agadir,80000,659,0,0,0,0,0,0,DISTRIBUTION,0
TXN_004013,2023-10-08 15:20:26.222610,1000000,TEXMAROC,MA,Meknès,50100,ARAB BANK MAROC,MA,Meknès,50000,110,0,0,0,0,0,0,TEXTILE,0
TXN_001902,2025-04-24 15:20:26.205849,500000,MARJANE HOLDING,MA,Marrakech,40100,New_TRADING_IT,IT,New York,38137,5421,1,0,0,0,0,0,DISTRIBUTION,0
TXN_005573,2024-05-07 15:20:26.236391,2631849,LAFARGE MAROC,MA,Marrakech,40100,METRO MAROC,MA,Rabat,10000,151,0,0,0,0,0,0,INDUSTRIEL,0
TXN_006925,2023-12-22 15:20:26.247634,9404642,SONASID,MA,Tanger,90000,CREDIT AGRICOLE MAROC,MA,Kenitra,14100,526,0,0,0,0,1,0,INDUSTRIEL,0
TXN_000075,2024-07-11 15:20:26.189301,200000,BARID AL MAGHRIB,MA,Oujda,60100,Milan_TRADING_ES,ES,Milan,43082,6296,1,0,0,0,0,0,SERVICES,0
TXN_002345,2023-09-24 15:20:26.209847,1000000,STAFIL,MA,Fès,30000,BANQUE POPULAIRE,MA,Fès,30000,24,0,0,0,0,0,0,TEXTILE,0
TXN_005484,2023-10-11 15:20:26.235192,214942,LAFARGE MAROC,MA,Marrakech,40000,CREDIT AGRICOLE MAROC,MA,Oujda,60100,523,0,0,0,0,0,0,INDUSTRIEL,0
TXN_000430,2025-08-28 15:20:26.191887,1000000,TEXMAROC,MA,Oujda,60100,MANAGEM,MA,Tétouan,93000,305,0,0,0,0,0,0,TEXTILE,0
TXN_004586,2024-04-09 15:20:26.226612,2193659,MANAGEM,MA,Fès,30200,MANATEX,MA,Rabat,10000,368,0,0,0,0,0,0,INDUSTRIEL,0
